IncidentDate,OccurredFromTime,IncidentNum,Offense,NIBRS,NIBRSCategory,SRS_UCR,CrimeAgainst,FelMisdCit,IncidentTopSRS_UCR,IncidentLocation,IntersectionOtherLoc,District,Neighborhood,NbhdNum,Latitude,Longitude,IncidentSupplemented,LastSuppDate,VictimNum,FirearmUsed,IncidentNature
2024-01-06,18:22:00,24000991    ,DOMESTIC ASSAULT - 3RD DEGREE,13B,Simple Assault,NULL,Person,F,NULL,1600 PINE ST,NULL,4,Downtown West,36,38.629802,-90.203774,Yes,2024-01-08 07:58:39.0800000,363558,No,Simple Assault - Criminal
2024-01-06,17:30:00,24000995    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,4112 OLIVE ST,NULL,5,Central West End,38,38.643269,-90.24458,Yes,2024-01-08 19:27:21.2230000,NULL,No,Motor Vehicle Theft - Criminal
2024-01-06,11:00:00,24000996    ,STEALING/LARCENY/THEFT,23H,All Other Larceny,06,Property,NULL,06,7851 BANDERO DR,NULL,1,Carondelet,1,38.551866,-90.26925,No,NULL,NULL,No,Larceny - Criminal
2024-01-06,16:30:00,24000997    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,VIRGINIA AVE/MERAMEC ST,NULL,1,Bevo Mill,5,38.595142,-90.237948,Yes,2024-01-30 13:54:50.5830000,370114,Yes,Aggravated Assault - Shooting - Criminal
2024-01-06,19:55:00,24001000    ,STEALING UNDER $150 (PETTY LARCENY - FROM BUILDING),23D,Theft From Building,06,Property,NULL,06,1409 CHAMBERS ST,NULL,4,Old North St Louis,63,38.645036,-90.19479,Yes,2024-01-09 08:35:44.0000000,NULL,No,Larceny - Criminal
2024-01-06,19:55:00,24001000    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,06,1409 CHAMBERS ST,NULL,4,Old North St Louis,63,38.645036,-90.19479,Yes,2024-01-09 08:35:44.0000000,NULL,No,Larceny - Criminal
2024-01-06,NULL,24001001    ,UNFOUNDED INCIDENT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-07 17:50:11.6070000,NULL,NULL,NULL
2024-01-06,20:20:00,24001002    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,4501 MANCHESTER AVE,NULL,2,Forest Park Southeast,39,38.626493,-90.26187,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-06,16:30:00,24001003    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,N LEFFINGWELL AVE,LOCUST ST,4,Midtown,37,38.634962,-90.218,No,NULL,NULL,No,Motor Vehicle Theft - Criminal
2024-01-06,16:30:00,24001003    ,PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,07,N LEFFINGWELL AVE,LOCUST ST,4,Midtown,37,38.634962,-90.218,No,NULL,NULL,No,Motor Vehicle Theft - Criminal
2024-01-06,19:00:00,24001007    ,KIDNAPPING - 3RD DEGREE,100,Kidnapping/Abduction,NULL,Person,M,06,3622 KOSCIUSKO ST,NULL,3,Marine Villa,18,38.58639,-90.217218,Yes,2024-02-10 07:52:46.2200000,373609,No,Simple Assault - Criminal
2024-01-06,19:00:00,24001007    ,DOMESTIC ASSAULT - 3RD DEGREE,13B,Simple Assault,NULL,Person,F,06,3622 KOSCIUSKO ST,NULL,3,Marine Villa,18,38.58639,-90.217218,Yes,2024-02-10 07:52:46.2200000,373609,No,Simple Assault - Criminal
2024-01-06,19:00:00,24001007    ,STEALING - $750 OR MORE,23H,All Other Larceny,06,Property,F,06,3622 KOSCIUSKO ST,NULL,3,Marine Villa,18,38.58639,-90.217218,Yes,2024-02-10 07:52:46.2200000,NULL,No,Simple Assault - Criminal
2024-01-06,19:00:00,24001007    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,06,3622 KOSCIUSKO ST,NULL,3,Marine Villa,18,38.58639,-90.217218,Yes,2024-02-10 07:52:46.2200000,NULL,No,Simple Assault - Criminal
2024-01-06,12:00:00,24001008    ,VIOLATION OF ORDER OF PROTECTION FOR ADULT - 1ST OFFENSE,90Z,All Other Offenses,NULL,Unspecified,M,NULL,2739 SEMPLE AVE,NULL,5,Wells Goodfellow,50,38.674448,-90.26776,Yes,2024-01-09 16:52:34.2300000,NULL,No,Offenses - All Other - Criminal
2024-01-06,20:37:00,24001009    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,1222 LUCAS AVE,NULL,4,Downtown West,36,38.632264,-90.197639,Yes,2024-01-08 18:05:49.2400000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-06,19:00:00,24001010    ,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,3800 OLIVE,NULL,4,Covenant Blu Grand Center,77,38.640312,-90.237262,Yes,2024-01-08 15:30:35.1730000,NULL,No,Burglary - Criminal
2024-01-06,19:00:00,24001010    ,STEALING - $750 OR MORE,23D,Theft From Building,06,Property,F,05,3800 OLIVE,NULL,4,Covenant Blu Grand Center,77,38.640312,-90.237262,Yes,2024-01-08 15:30:35.1730000,NULL,No,Burglary - Criminal
2024-01-06,16:00:00,24001011    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,NULL,4846 LEE AVE,NULL,6,Penrose,69,38.678857,-90.244077,No,NULL,NULL,No,Weapon Law Violation - Criminal
2024-01-06,16:00:00,24001011    ,"UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD",520,Weapons Law Violations,NULL,Society,F,NULL,4846 LEE AVE,NULL,6,Penrose,69,38.678857,-90.244077,No,NULL,NULL,No,Weapon Law Violation - Criminal
2024-01-06,21:15:00,24001012    ,DELIVER CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA OR SYNTHETIC CANNABINOID,35A,Drug/Narcotic Violations,NULL,Society,NULL,NULL,N FLORISSANT AVE,PENROSE ST,4,Hyde Park,65,38.6651,-90.20755,Yes,2024-01-12 12:05:43.9300000,NULL,No,Drugs / Narcotics - Criminal
2024-01-06,20:48:00,24001013    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,5065 QUEENS AVE,NULL,6,Mark Twain,71,38.688677,-90.24358,Yes,2024-02-09 18:05:33.2870000,373484,Yes,Aggravated Assault - Shooting - Criminal
2024-01-06,20:48:00,24001013    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,5065 QUEENS AVE,NULL,6,Mark Twain,71,38.688677,-90.24358,Yes,2024-02-09 18:05:33.2870000,373485,Yes,Aggravated Assault - Shooting - Criminal
2024-01-06,20:48:00,24001013    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,04,5065 QUEENS AVE,NULL,6,Mark Twain,71,38.688677,-90.24358,Yes,2024-02-09 18:05:33.2870000,NULL,Yes,Aggravated Assault - Shooting - Criminal
2024-01-05,18:00:00,24001015    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,MCCAUSLAND AVE,GLADES AVENUE,2,Franz Park,43,38.614783,-90.309195,No,NULL,NULL,No,Motor Vehicle Theft - Criminal
2024-01-06,21:00:00,24001016    ,"ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)",13B,Simple Assault,NULL,Person,M,NULL,5143 DELMAR BLVD,NULL,5,Academy,51,38.652396,-90.268705,No,NULL,364314,No,Simple Assault - Criminal
2024-01-06,21:00:00,24001016    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,NULL,5143 DELMAR BLVD,NULL,5,Academy,51,38.652396,-90.268705,No,NULL,NULL,No,Simple Assault - Criminal
2024-01-06,21:30:00,24001017    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,4533 LABADIE AVE,NULL,6,The Greater Ville,56,38.667123,-90.2437,Yes,2024-01-25 02:27:19.0000000,368374,No,Aggravated Assault - Shooting - Criminal
2024-01-06,21:30:00,24001017    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,4533 LABADIE AVE,NULL,6,The Greater Ville,56,38.667123,-90.2437,Yes,2024-01-25 02:27:19.0000000,368375,No,Aggravated Assault - Shooting - Criminal
2024-01-06,21:30:00,24001017    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,4533 LABADIE AVE,NULL,6,The Greater Ville,56,38.667123,-90.2437,Yes,2024-01-25 02:27:19.0000000,368376,No,Aggravated Assault - Shooting - Criminal
2024-01-06,21:30:00,24001017    ,"UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD",520,Weapons Law Violations,NULL,Society,F,04,4533 LABADIE AVE,NULL,6,The Greater Ville,56,38.667123,-90.2437,Yes,2024-01-25 02:27:19.0000000,NULL,Yes,Aggravated Assault - Shooting - Criminal
2024-01-06,22:00:00,24001018    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,CAROLINE STREET,OHIO STREET,3,The Gate District,31,38.62107,-90.230049,Yes,2024-02-06 18:06:00.1230000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-06,22:00:00,24001019    ,ROBBERY - 1ST DEGREE,120,Robbery,03,Property,F,03,4700 BIRCHER BLVD,NULL,6,Penrose,69,38.681935,-90.237449,Yes,2024-01-16 12:05:28.8800000,NULL,Yes,Robbery - Criminal
2024-01-06,22:00:00,24001019    ,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,NULL,Society,NULL,03,4700 BIRCHER BLVD,NULL,6,Penrose,69,38.681935,-90.237449,Yes,2024-01-16 12:05:28.8800000,NULL,No,Robbery - Criminal
2024-01-06,22:00:00,24001019    ,UNLAWFUL POSSESSION OF A FIREARM,520,Weapons Law Violations,NULL,Society,F,03,4700 BIRCHER BLVD,NULL,6,Penrose,69,38.681935,-90.237449,Yes,2024-01-16 12:05:28.8800000,NULL,Yes,Robbery - Criminal
2024-01-06,22:00:00,24001019    ,UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE,520,Weapons Law Violations,NULL,Society,F,03,4700 BIRCHER BLVD,NULL,6,Penrose,69,38.681935,-90.237449,Yes,2024-01-16 12:05:28.8800000,NULL,Yes,Robbery - Criminal
2024-01-06,09:00:00,24001020    ,"DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)",13B,Simple Assault,NULL,Person,M,NULL,1219 MONTCLAIR AVE,APT 2,5,Hamilton Heights,78,38.664052,-90.27936,No,NULL,363322,No,Simple Assault - Criminal
2024-01-06,22:30:00,24001021    ,DOMESTIC ASSAULT - 3RD DEGREE,13A,Aggravated Assault,04,Person,F,04,5621 DELMAR BLVD,NULL,5,West End,48,38.654151,-90.282777,No,NULL,363316,No,Aggravated Assault - Other Weapon - Criminal
2024-01-06,22:30:00,24001021    ,DOMESTIC ASSAULT - 2ND DEGREE,13B,Simple Assault,NULL,Person,F,04,5621 DELMAR BLVD,NULL,5,West End,48,38.654151,-90.282777,No,NULL,363316,No,Aggravated Assault - Other Weapon - Criminal
2024-01-06,23:02:00,24001022    ,INDIVIDUAL PEACE DISTURBANCE,13C,Intimidation,NULL,Person,NULL,NULL,4848 BESSIE AVE,NULL,6,Penrose,69,38.680351,-90.24304,Yes,2024-01-31 12:05:54.4770000,370475,Yes,Weapon Law Violation - Criminal
2024-01-06,23:02:00,24001022    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,4848 BESSIE AVE,NULL,6,Penrose,69,38.680351,-90.24304,Yes,2024-01-31 12:05:54.4770000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-06,23:20:00,24001023    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,GRAVOIS AVE,S GRAND BLVD,3,Gravois Park,19,38.5927,-90.243504,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-07,00:17:00,24001024    ,RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON,90Z,All Other Offenses,NULL,Unspecified,F,NULL,WASHINGTON AVE,N 11TH ST,4,Downtown,35,38.630928,-90.193317,Yes,2024-01-09 17:26:00.5330000,NULL,No,Offenses - All Other - Criminal
2024-01-06,21:10:00,24001025    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,4435 PENROSE ST,NULL,6,Penrose,69,38.675894,-90.23355,Yes,2024-01-08 18:05:49.7870000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-07,00:00:00,24001026    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,NULL,110 N 17TH ST,NULL,4,Downtown West,36,38.629956,-90.204509,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-06,23:45:00,24001027    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,CHIPPEWA ST/WATSON RD,NULL,2,Lindenwood Park,9,38.58706,-90.31294,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-07,00:15:00,24001028    ,KNOWINGLY BURNING OR EXPLODING,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,NULL,2511 HAMPTON AVE,NULL,2,Clifton Heights,11,38.612919,-90.288379,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-06,18:45:00,24001029    ,DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE),290,Destruction/Damage/Vandalism of Property,NULL,Property,NULL,NULL,512 N EUCLID AVE,NULL,5,Central West End,38,38.649895,-90.25996,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-06,23:30:00,24001030    ,MURDER 1ST DEGREE,09A,Murder and Nonnegligent Manslaughter,01,Person,F,01,8300 DICKMAN PARK RD,NULL,6,Baden,74,38.712592,-90.232096,Yes,2024-02-20 10:31:34.8730000,376435,Yes,Homicide - Criminal
2024-01-06,23:00:00,24001031    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2800 N. KINGSHIGHWAY BOULEVARD,NULL,5,Kingsway East,55,38.669729,-90.256329,No,NULL,363323,Yes,Aggravated Assault - Shooting - Criminal
2024-01-06,21:00:00,24001032    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,NULL,2939 MAGAZINE ST,NULL,4,JeffVanderLou,59,38.64889,-90.21889,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-07,01:15:00,24001033    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,2939 MAGAZINE ST,NULL,4,JeffVanderLou,59,38.64889,-90.21889,No,NULL,NULL,Yes,Weapon Law Violation - Criminal
2024-01-07,01:45:00,24001035    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,MERAMEC ST,GRAVOIS AVE,1,Dutchtown,16,38.58836,-90.25815,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-07,00:35:00,24001036    ,GENERAL PEACE DISTURBANCE,90C,Disorderly Conduct,NULL,Society,NULL,NULL,4326 EICHELBERGER ST,NULL,1,Bevo Mill,5,38.578892,-90.269161,Yes,2024-01-16 07:37:53.1470000,NULL,No,Disorderly Conduct - Criminal
2024-01-07,00:35:00,24001036    ,TRESPASSING ON PRIVATE PROPERTY,90J,Trespass of Real Property,NULL,Society,NULL,NULL,4326 EICHELBERGER ST,NULL,1,Bevo Mill,5,38.578892,-90.269161,Yes,2024-01-16 07:37:53.1470000,NULL,No,Disorderly Conduct - Criminal
2024-01-07,01:30:00,24001039    ,TRESPASSING ON PRIVATE PROPERTY,90J,Trespass of Real Property,NULL,Society,NULL,NULL,1401 CLARK AVE,NULL,4,Downtown West,36,38.626431,-90.20246,No,NULL,NULL,No,Trespassing - Criminal
2024-01-07,02:20:00,24001040    ,DEFACING/DESTRUCTION OF PRIVATE/PUBLIC PROPERTY (VANDALISM),290,Destruction/Damage/Vandalism of Property,NULL,Property,NULL,NULL,MANCHESTER AVE,S SARAH ST,2,Forest Park Southeast,39,38.627067,-90.256276,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-07,02:15:00,24001041    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2667 HICKORY ST,NULL,3,The Gate District,31,38.621163,-90.22051,Yes,2024-01-08 18:05:49.9900000,363924,Yes,Aggravated Assault - Shooting - Criminal
2024-01-07,02:15:00,24001041    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2667 HICKORY ST,NULL,3,The Gate District,31,38.621163,-90.22051,Yes,2024-01-08 18:05:49.9900000,363925,Yes,Aggravated Assault - Shooting - Criminal
2024-01-07,02:15:00,24001041    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2667 HICKORY ST,NULL,3,The Gate District,31,38.621163,-90.22051,Yes,2024-01-08 18:05:49.9900000,363926,Yes,Aggravated Assault - Shooting - Criminal
2024-01-07,02:15:00,24001041    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,04,2667 HICKORY ST,NULL,3,The Gate District,31,38.621163,-90.22051,Yes,2024-01-08 18:05:49.9900000,NULL,No,Aggravated Assault - Shooting - Criminal
2024-01-06,22:00:00,24001042    ,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,2916 OHIO AVE,NULL,3,Benton Park West,30,38.601067,-90.22599,Yes,2024-01-10 12:51:54.9870000,NULL,No,Burglary - Criminal
2024-01-07,02:40:00,24001043    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,NULL,5201 HIGHLAND AVE,NULL,5,Kingsway West,52,38.670015,-90.261706,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-07,02:19:00,24001044    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,4848 BESSIE AVE,NULL,6,Penrose,69,38.680351,-90.24304,Yes,2024-01-31 12:05:54.2400000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-06,23:00:00,24001045    ,TRESPASSING ON PRIVATE PROPERTY,90J,Trespass of Real Property,NULL,Society,NULL,NULL,6027 CHIPPEWA ST,NULL,2,Lindenwood Park,9,38.593864,-90.29574,No,NULL,NULL,No,Trespassing - Criminal
2024-01-07,03:10:00,24001046    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,DELOR ST,ALFRED AVE,1,Bevo Mill,5,38.579454,-90.263018,Yes,2024-01-08 18:05:50.4170000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-07,04:30:00,24001048    ,BURGLARY 1ST DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,8649 OXFORD LA,NULL,6,North Pointe,73,38.718369,-90.250818,No,NULL,NULL,Yes,Burglary - Criminal
2024-01-07,05:13:00,24001050    ,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,8891 HALL ST,NULL,6,Baden,74,38.726483,-90.225157,No,NULL,NULL,No,Burglary - Criminal
2024-01-07,06:30:00,24001051    ,DOMESTIC ASSAULT - 3RD DEGREE,13B,Simple Assault,NULL,Person,F,NULL,3849 ALBERTA ST,NULL,1,Dutchtown,16,38.585983,-90.24902,No,NULL,363345,No,Simple Assault - Criminal
2024-01-07,06:45:00,24001053    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,1915 OLIVE ST,NULL,4,Downtown West,36,38.63211,-90.207689,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-07,01:00:00,24001054    ,DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE),290,Destruction/Damage/Vandalism of Property,NULL,Property,NULL,NULL,5376 MAFFITT AVE,NULL,5,Wells Goodfellow,50,38.673605,-90.2655,Yes,2024-01-08 18:05:46.4970000,NULL,Yes,Destruction of Property - Criminal
2024-01-06,19:00:00,24001055    ,DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE),290,Destruction/Damage/Vandalism of Property,NULL,Property,NULL,NULL,6213 NAGEL AVE,NULL,2,St Louis Hills,8,38.573865,-90.298642,No,NULL,NULL,No,Destruction of Property - Criminal
2024-01-06,23:00:00,24001056    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,3512 PRAIRIE AVE,NULL,4,JeffVanderLou,59,38.66111,-90.22117,Yes,2024-02-01 21:09:03.9800000,NULL,No,Motor Vehicle Theft - Criminal
2024-01-07,02:55:00,24001058    ,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,06,Property,NULL,06,3736 CALIFORNIA AVE,NULL,3,Gravois Park,19,38.587403,-90.23103,No,NULL,NULL,No,Larceny - Criminal
2024-01-07,02:55:00,24001058    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,06,3736 CALIFORNIA AVE,NULL,3,Gravois Park,19,38.587403,-90.23103,No,NULL,NULL,No,Larceny - Criminal
2024-01-05,16:45:00,24001059    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,5728 W FLORISSANT AVE,NULL,6,Walnut Park East,72,38.702797,-90.24648,Yes,2024-02-06 00:28:29.7700000,NULL,No,Motor Vehicle Theft - Criminal
2024-01-07,08:00:00,24001061    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,4171 LINDELL BLVD,NULL,5,Central West End,38,38.641273,-90.246784,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-06,21:00:00,24001062    ,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,06,Property,NULL,06,4333 FOREST PARK AVE,NULL,5,Central West End,38,38.637493,-90.253,No,NULL,NULL,No,Larceny - Criminal
2024-01-06,21:00:00,24001062    ,PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,06,4333 FOREST PARK AVE,NULL,5,Central West End,38,38.637493,-90.253,No,NULL,NULL,No,Larceny - Criminal
2024-01-07,04:47:00,24001063    ,TAMPERING WITH SERVICE OF UTILITY OR INSTITUTION - 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,NULL,RIVERVIEW DR,SCRANTON AVE,6,Riverview,75,38.74925,-90.194898,Yes,2024-01-08 09:56:55.0000000,NULL,No,Destruction of Property - Criminal
2023-12-27,18:55:00,24001064    ,STEALING LEASED OR RENTED PROPERTY,26A,False Pretense/Swindle/Confidence Game,NULL,Property,F,NULL,1641 S KINGSHIGHWAY BLVD,NULL,2,The Hill,12,38.619526,-90.266865,Yes,2024-01-30 15:58:28.6770000,NULL,No,Fraud - Criminal
2024-01-07,09:58:00,24001065    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,SHERIDAN AVE,WEBSTER AVE,4,JeffVanderLou,59,38.644687,-90.22243,Yes,2024-01-09 12:05:40.4730000,NULL,Yes,Weapon Law Violation - Criminal
2024-01-06,19:00:00,24001066    ,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,06,Property,NULL,06,2707 RAUSCHENBACH AVE,NULL,4,St Louis Place,60,38.650919,-90.20513,No,NULL,NULL,No,Larceny - Criminal
2024-01-06,21:00:00,24001068    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,1838 KENNETT PL,NULL,3,Lafayette Square,32,38.614583,-90.21311,Yes,2024-01-07 13:39:20.8030000,NULL,No,Motor Vehicle Theft - Criminal
2024-01-06,14:30:00,24001069    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,4371 FOREST PARK AVE,NULL,5,Central West End,38,38.637708,-90.254299,No,NULL,NULL,No,Motor Vehicle Theft - Criminal
2024-01-06,14:30:00,24001069    ,PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,07,4371 FOREST PARK AVE,NULL,5,Central West End,38,38.637708,-90.254299,No,NULL,NULL,No,Motor Vehicle Theft - Criminal
2024-01-07,10:20:00,24001070    ,"ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)",13C,Intimidation,NULL,Person,M,NULL,2939 MAGAZINE ST,NULL,4,JeffVanderLou,59,38.648939,-90.218953,No,NULL,363383,No,Simple Assault - Criminal
2024-01-07,03:00:00,24001072    ,STEALING,23F,Theft From Motor Vehicle,06,Property,F,06,4500 N BROADWAY,NULL,4,Near North Riverfront,64,38.672902,-90.202557,No,NULL,NULL,No,Larceny - Criminal
2024-01-06,14:00:00,24001075    ,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,3141 ALLEN AVE,NULL,3,Compton Heights,26,38.613642,-90.23214,No,NULL,NULL,No,Burglary - Criminal
2024-01-06,14:00:00,24001075    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,05,3141 ALLEN AVE,NULL,3,Compton Heights,26,38.613642,-90.23214,No,NULL,NULL,No,Burglary - Criminal
2024-01-06,18:00:00,24001076    ,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,NULL,Unspecified,NULL,NULL,5026 MARDEL AVE,NULL,2,North Hampton,14,38.59314,-90.27734,No,NULL,NULL,No,Offenses - All Other - Criminal
2024-01-07,07:30:00,24001078    ,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,1401 CHOUTEAU AVE,NULL,4,Downtown West,36,38.619696,-90.204905,No,NULL,NULL,No,Burglary - Criminal
2024-01-06,06:00:00,24001079    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,4929 FOREST PARK AVE,NULL,5,Central West End,38,38.639298,-90.263537,Yes,2024-01-10 01:17:41.9470000,NULL,No,Motor Vehicle Theft - Criminal
