"IncidentDate","OccurredFromTime","IncidentNum","Offense","NIBRS","NIBRSCategory","SRS_UCR","CrimeAgainst","FelMisdCit","IncidentTopSRS_UCR","IncidentLocation","IntersectionOtherLoc","District","Neighborhood","NbhdNum","Latitude","Longitude","IncidentSupplemented","LastSuppDate","VictimNum","FirearmUsed","IncidentNature"
"4/13/2024 12:00:00 AM","16:34:00","24014875    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","WASHINGTON AVE","N 4TH ST","4","Downtown","35","38.6298","-90.18721","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","18:44:00","24014877    ","LEAVING SCENE OF ACCIDENT - PHYSICAL INJURY","90Z","All Other Offenses","","Unspecified","F","","W FLORISSANT AVE","ADELAIDE AVE","6","OFallon","68","38.67491","-90.22015","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","17:20:00","24014878    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","N SKINKER BLVD","DELMAR BLVD","5","Skinker / DeBaliviere","46","38.655416","-90.29971","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","16:30:00","24014881    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","","222 YORK AVE","","5","Central West End","38","38.644557","-90.262338","No","","","No","Destruction of Property - Criminal"
"4/13/2024 12:00:00 AM","17:00:00","24014882    ","ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","","3112 ARSENAL ST","","3","Tower Grove East","25","38.601111","-90.233536","No","","393346","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","17:00:00","24014883    ","STEALING","23F","Theft From Motor Vehicle","06","Property","M","06","1020 LOUGHBOROUGH AVE","","1","Carondelet","1","38.557442","-90.26164","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","17:00:00","24014883    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","06","1020 LOUGHBOROUGH AVE","","1","Carondelet","1","38.557442","-90.26164","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","06:30:00","24014885    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","1465 S GRAND BLVD","","2","Tiffany","29","38.621543","-90.23873","Yes","4/14/2024 2:51:49 PM","","No","Motor Vehicle Theft - Criminal"
"4/12/2024 12:00:00 AM","12:00:00","24014886    ","DOMESTIC ASSAULT - 3RD DEGREE","13A","Aggravated Assault","04","Person","F","04","4117 MAGNOLIA AVE","","2","Shaw","27","38.631973","-90.20771","Yes","","393217","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","19:55:00","24014888    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","","N 9TH ST","CASS AVE","4","Columbus Square","62","38.640165","-90.18954","Yes","5/1/2024 12:05:25 PM","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","15:45:00","24014889    ","ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","","4006 CORA AVE","","6","Penrose","69","38.674634","-90.24016","No","","393236","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","15:45:00","24014889    ","ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","","4006 CORA AVE","","6","Penrose","69","38.674634","-90.24016","No","","393239","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","18:45:00","24014891    ","STEALING - ALL OTHER PROPERTY UNDER 570.030.5 (3)","23D","Theft From Building","06","Property","F","06","5300 ARSENAL ST","","2","Southwest Garden","13","38.604502","-90.27842","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","09:00:00","24014896    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","3642 LACLEDE AVE","","4","Midtown","37","38.634767","-90.23521","No","","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","20:26:00","24014897    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","1401 CHOUTEAU AVE","","4","Downtown West","36","38.619696","-90.204905","Yes","4/17/2024 12:05:18 PM","394494","Yes","Aggravated Assault - Shooting - Criminal"
"4/13/2024 12:00:00 AM","20:26:00","24014897    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","1401 CHOUTEAU AVE","","4","Downtown West","36","38.619696","-90.204905","Yes","4/17/2024 12:05:18 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"4/13/2024 12:00:00 AM","21:00:00","24014898    ","ESCAPE OR ATTEMPTED ESCAPE FROM CONFINEMENT","90Z","All Other Offenses","","Unspecified","F","","W GERMANIA ST","ALABAMA AVE","1","Patch","2","38.549727","-90.270729","Yes","5/1/2024 12:05:25 PM","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","21:00:00","24014898    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","","W GERMANIA ST","ALABAMA AVE","1","Patch","2","38.549727","-90.270729","Yes","5/1/2024 12:05:25 PM","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","21:07:00","24014900    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","1620 LUCAS AVE","","4","Downtown West","36","38.63328","-90.202532","No","","","Yes","Weapon Law Violation - Criminal"
"4/13/2024 12:00:00 AM","21:50:00","24014901    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT & PRIOR STEALING OFFENDER.","240","Motor Vehicle Theft","07","Property","F","07","6487 MANCHESTER AVE","","2","Franz Park","43","38.620788","-90.29709","Yes","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","21:50:00","24014901    ","LEAVING SCENE OF ACCIDENT - PROPERTY DAMAGE EXCEEDING $1,000","90Z","All Other Offenses","","Unspecified","F","07","6487 MANCHESTER AVE","","2","Franz Park","43","38.620788","-90.29709","Yes","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","22:53:00","24014904    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","4366 THOLOZAN AVE","","2","Tower Grove South","15","38.593027","-90.265349","Yes","4/17/2024 6:05:31 PM","","Yes","Weapon Law Violation - Criminal"
"4/13/2024 12:00:00 AM","22:50:00","24014905    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","5300 N BROADWAY","","6","Near North Riverfront","64","38.679335","-90.20898","No","","","No","Offenses - All Other - Criminal"
"4/12/2024 12:00:00 AM","21:35:00","24014907    ","BURGLARY 1ST DEGREE","220","Burglary/Breaking and Entering","05","Property","F","05","5507 PLOVER AVE","","6","Walnut Park East","72","38.700957","-90.246612","Yes","4/17/2024 12:05:19 PM","","No","Burglary - Criminal"
"4/12/2024 12:00:00 AM","21:35:00","24014907    ","STEALING","280","Stolen Property Offenses","","Property","M","05","5507 PLOVER AVE","","6","Walnut Park East","72","38.700957","-90.246612","Yes","4/17/2024 12:05:19 PM","","No","Burglary - Criminal"
"4/12/2024 12:00:00 AM","21:35:00","24014907    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","05","5507 PLOVER AVE","","6","Walnut Park East","72","38.700957","-90.246612","Yes","4/17/2024 12:05:19 PM","","No","Burglary - Criminal"
"4/13/2024 12:00:00 AM","18:00:00","24014908    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","6133 DELMAR BLVD","","5","West End","48","38.655553","-90.297207","Yes","4/15/2024 1:49:59 PM","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","18:00:00","24014908    ","TAMPERING WITH MOTOR VEHICLE - 1ST DEGREE","280","Stolen Property Offenses","","Property","F","07","6133 DELMAR BLVD","","5","West End","48","38.655553","-90.297207","Yes","4/15/2024 1:49:59 PM","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","18:00:00","24014908    ","TAMPERING WITH MOTOR VEHICLE 2ND DEGREE","280","Stolen Property Offenses","","Property","M","07","6133 DELMAR BLVD","","5","West End","48","38.655553","-90.297207","Yes","4/15/2024 1:49:59 PM","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","18:00:00","24014908    ","ENDANGERING THE WELFARE OF A CHILD CREATING SUBSTANTIAL RISK- 1ST DEGREE - 2ND/SUB OFFENSE - NO SEXUAL CONDUCT","90F","Family Offenses, Nonviolent","","Society","F","07","6133 DELMAR BLVD","","5","West End","48","38.655553","-90.297207","Yes","4/15/2024 1:49:59 PM","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","18:00:00","24014908    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","07","6133 DELMAR BLVD","","5","West End","48","38.655553","-90.297207","Yes","4/15/2024 1:49:59 PM","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","21:58:00","24014909    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","","3214 KEOKUK ST","","3","Dutchtown","16","38.585635","-90.23942","Yes","4/14/2024 10:10:10 AM","","No","Destruction of Property - Criminal"
"4/13/2024 12:00:00 AM","23:30:00","24014911    ","ROBBERY - 2ND DEGREE","120","Robbery","03","Property","F","03","DE BALIVIERE AVE","WATERMAN","5","DeBaliviere Place","47","38.650067","-90.284908","Yes","4/21/2024 3:09:29 PM","","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","23:30:00","24014911    ","DOMESTIC ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","03","DE BALIVIERE AVE","WATERMAN","5","DeBaliviere Place","47","38.650067","-90.284908","Yes","4/21/2024 3:09:29 PM","395762","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","22:00:00","24014913    ","ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)","13B","Simple Assault","","Person","M","","3216 MERAMEC ST","","1","Dutchtown","16","38.58033","-90.240602","No","","393277","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","14:30:00","24014915    ","INDIVIDUAL PEACE DISTURBANCE","13C","Intimidation","","Person","","06","1119 HOWELL ST","","6","Baden","74","38.721898","-90.236697","No","","393250","No","Tampering - Criminal"
"4/13/2024 12:00:00 AM","14:30:00","24014915    ","TAMPERING WITH SERVICE OF UTILITY OR INSTITUTION - 1ST DEGREE","23H","All Other Larceny","06","Property","F","06","1119 HOWELL ST","","6","Baden","74","38.721898","-90.236697","No","","","No","Tampering - Criminal"
"4/13/2024 12:00:00 AM","14:30:00","24014915    ","STEALING - $750 OR MORE","280","Stolen Property Offenses","","Property","F","06","1119 HOWELL ST","","6","Baden","74","38.721898","-90.236697","No","","","No","Tampering - Criminal"
"4/13/2024 12:00:00 AM","14:30:00","24014915    ","ILLEGAL EVICTION","90Z","All Other Offenses","","Unspecified","","06","1119 HOWELL ST","","6","Baden","74","38.721898","-90.236697","No","","","No","Tampering - Criminal"
"4/13/2024 12:00:00 AM","22:00:00","24014917    ","LEAVING SCENE OF ACCIDENT","90Z","All Other Offenses","","Unspecified","M","","3428 BELT AVE","","5","Wells Goodfellow","50","38.680449","-90.264296","No","","","No","Offenses - All Other - Criminal"
"4/14/2024 12:00:00 AM","00:05:00","24014921    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","4100 LABADIE AVE","","6","The Greater Ville","56","38.661019","-90.23105","Yes","4/17/2024 12:05:20 PM","","Yes","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","01:15:00","24014922    ","TRESPASSING ON PRIVATE PROPERTY","90J","Trespass of Real Property","","Society","","","601 CLARK AVE","","4","Downtown","35","38.623683","-90.19192","No","","","No","Trespassing - Criminal"
"4/14/2024 12:00:00 AM","00:57:00","24014924    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","4018 GUSTINE AVE","","1","Dutchtown","16","38.58559","-90.252693","Yes","4/17/2024 12:05:20 PM","","Yes","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","02:00:00","24014926    ","ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)","13A","Aggravated Assault","04","Person","M","04","5272 GENEVIEVE AVE","","6","Walnut Park East","72","38.697328","-90.24807","Yes","","393244","Yes","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","02:00:00","24014926    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","5272 GENEVIEVE AVE","","6","Walnut Park East","72","38.697328","-90.24807","Yes","","","Yes","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","02:07:00","24014928    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","5364 MAPLE AVE","","5","Visitation Park","49","38.659553","-90.274617","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","23:00:00","24014929    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","CERRE ST","S BROADWAY","4","Downtown","35","38.620456","-90.19184","No","","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","23:30:00","24014931    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","CLARK AVE","S 11TH ST","4","Downtown","35","38.624942","-90.19744","Yes","4/15/2024 5:54:44 PM","","No","Motor Vehicle Theft - Criminal"
"4/14/2024 12:00:00 AM","02:33:00","24014933    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","LINDELL BLVD","N GRAND BLVD","4","Midtown","37","38.637423","-90.2328","No","","","No","Offenses - All Other - Criminal"
"4/14/2024 12:00:00 AM","02:15:00","24014934    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","N BROADWAY","CASS AVE","4","Near North Riverfront","64","38.63946","-90.18584","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","22:35:00","24014936    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","23F","Theft From Motor Vehicle","06","Property","F","06","4054 CHOUTEAU AVE","","2","Forest Park Southeast","39","38.627675","-90.24992","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","22:35:00","24014936    ","STEALING","23F","Theft From Motor Vehicle","06","Property","M","06","4054 CHOUTEAU AVE","","2","Forest Park Southeast","39","38.627675","-90.24992","No","","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","01:00:00","24014937    ","STEALING","23H","All Other Larceny","06","Property","M","06","3021 UTAH ST","","3","Benton Park West","30","38.596372","-90.233834","Yes","4/26/2024 8:15:49 PM","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","06:00:00","24014938    ","TRESPASSING ON PRIVATE PROPERTY","90J","Trespass of Real Property","","Society","","","4333 LAFAYETTE AVE","","2","Botanical Heights","28","38.61908","-90.257216","No","","","No","Trespassing - Criminal"
"4/14/2024 12:00:00 AM","05:30:00","24014939    ","DOMESTIC ASSAULT - 2ND DEGREE","13A","Aggravated Assault","04","Person","F","04","4456 VISTA AVE","","2","Forest Park Southeast","39","38.623465","-90.261036","No","","393268","No","Aggravated Assault - Other Weapon - Criminal"
"4/14/2024 12:00:00 AM","06:00:00","24014940    ","BURGLARY 1ST DEGREE","220","Burglary/Breaking and Entering","05","Property","F","05","4216 NATURAL BRIDGE AVE","","6","The Greater Ville","56","38.668447","-90.234081","Yes","4/16/2024 12:09:42 PM","","No","Burglary - Criminal"
"4/14/2024 12:00:00 AM","06:00:00","24014940    ","POSSESSION OF CONTROLLED SUBSTANCE","35A","Drug/Narcotic Violations","","Society","","05","4216 NATURAL BRIDGE AVE","","6","The Greater Ville","56","38.668447","-90.234081","Yes","4/16/2024 12:09:42 PM","","No","Burglary - Criminal"
"4/14/2024 12:00:00 AM","06:00:00","24014940    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","05","4216 NATURAL BRIDGE AVE","","6","The Greater Ville","56","38.668447","-90.234081","Yes","4/16/2024 12:09:42 PM","","No","Burglary - Criminal"
"4/14/2024 12:00:00 AM","06:40:00","24014941    ","DOMESTIC ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","","1111 S TUCKER BLVD","APT A","3","Peabody Darst Webbe","33","38.617816","-90.202735","No","","393274","No","Simple Assault - Criminal"
"4/13/2024 12:00:00 AM","15:30:00","24014942    ","STEALING - $750 OR MORE","23H","All Other Larceny","06","Property","F","06","4236 DE SOTO AVE","","6","Fairground","67","38.668815","-90.21784","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","22:00:00","24014943    ","STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH)","23F","Theft From Motor Vehicle","06","Property","","06","5209 S BROADWAY","","1","Mount Pleasant","17","38.565188","-90.240024","No","","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","07:00:00","24014944    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","","3122 CALIFORNIA AVE","","3","Benton Park West","30","38.599383","-90.228652","No","","","No","Destruction of Property - Criminal"
"4/14/2024 12:00:00 AM","07:00:00","24014945    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","S GRAND BLVD","UTAH PL","3","Tower Grove East","25","38.553864","-90.26801","No","","","No","Offenses - All Other - Criminal"
"4/14/2024 12:00:00 AM","00:00:00","24014946    ","STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH)","23F","Theft From Motor Vehicle","06","Property","","06","5024 CHRISTY BLVD","","1","Bevo Mill","5","38.582993","-90.276292","No","","","No","Destruction of Property - Criminal"
"4/14/2024 12:00:00 AM","00:00:00","24014946    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","290","Destruction/Damage/Vandalism of Property","","Property","F","06","5024 CHRISTY BLVD","","1","Bevo Mill","5","38.582993","-90.276292","No","","","No","Destruction of Property - Criminal"
"4/13/2024 12:00:00 AM","09:30:00","24014947    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","5246 PLOVER AVE","","6","Walnut Park East","72","38.698503","-90.250148","No","","","No","Motor Vehicle Theft - Criminal"
"4/14/2024 12:00:00 AM","00:00:00","24014948    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","N KINGSHIGHWAY BLVD","DELMAR BLVD","5","Central West End","38","38.651622","-90.26342","No","","","No","Motor Vehicle Theft - Criminal"
"4/14/2024 12:00:00 AM","06:00:00","24014949    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","","2114 RUSSELL AVE","","3","McKinley Heights","23","38.609718","-90.21799","No","","","No","Destruction of Property - Criminal"
"4/13/2024 12:00:00 AM","18:45:00","24014950    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","3818 LOUGHBOROUGH AVE","","1","Boulevard Heights","4","38.560975","-90.268","No","","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","18:00:00","24014951    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","915 N LEONARD AVE","","4","Covenant Blu Grand Center","77","38.641057","-90.225944","No","","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","21:00:00","24014952    ","DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE)","290","Destruction/Damage/Vandalism of Property","","Property","","","6133 VIRGINIA AVE","","1","Carondelet","1","38.560582","-90.250407","No","","","No","Destruction of Property - Criminal"
"4/12/2024 12:00:00 AM","07:00:00","24014953    ","VIOLATION OF ORDER OF PROTECTION FOR ADULT - 1ST OFFENSE","90Z","All Other Offenses","","Unspecified","M","","6700 BANCROFT AVE","APT 1E","2","Lindenwood Park","9","38.592692","-90.307184","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","23:00:00","24014954    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","HEBERT ST","BLAIR AVE","4","Old North St Louis","63","38.658091","-90.215427","Yes","4/19/2024 12:05:40 PM","","No","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","09:00:00","24014955    ","STEALING UNDER $150 (PETTY LARCENY - SHOPLIFTING)","23C","Shoplifting","06","Property","","06","3427 S JEFFERSON AVE","","3","Gravois Park","19","38.592388","-90.22609","No","","","No","Larceny - Criminal"
"4/12/2024 12:00:00 AM","00:00:00","24014956    ","HARASSMENT - 1ST DEGREE","13C","Intimidation","","Person","F","","750 N 16TH ST","","4","Downtown West","36","38.633863","-90.20145","Yes","","393543","No","Offenses - All Other - Criminal"
"4/14/2024 12:00:00 AM","09:25:00","24014957    ","STEALING","23C","Shoplifting","06","Property","M","06","3431 UNION BLVD","","5","Wells Goodfellow","50","38.678525","-90.25943","Yes","4/15/2024 12:05:47 PM","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","09:25:00","24014957    ","POSSESSION OF CONTROLLED SUBSTANCE","35A","Drug/Narcotic Violations","","Society","","06","3431 UNION BLVD","","5","Wells Goodfellow","50","38.678525","-90.25943","Yes","4/15/2024 12:05:47 PM","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","19:00:00","24014958    ","DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE)","290","Destruction/Damage/Vandalism of Property","","Property","","","3134 WYOMING ST","","3","Benton Park West","30","38.597945","-90.23533","No","","","No","Destruction of Property - Criminal"
"4/14/2024 12:00:00 AM","06:00:00","24014959    ","BURGLARY - 2ND DEGREE","220","Burglary/Breaking and Entering","05","Property","F","05","4236 S BROADWAY","","1","Mount Pleasant","17","38.578317","-90.23017","Yes","4/16/2024 7:56:00 AM","","No","Burglary - Criminal"
"4/14/2024 12:00:00 AM","10:00:00","24014960    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","3431 UNION BLVD","","5","Wells Goodfellow","50","38.678525","-90.25943","No","","","No","Offenses - All Other - Criminal"
"4/14/2024 12:00:00 AM","10:30:00","24014961    ","LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT","90Z","All Other Offenses","","Unspecified","","","3920 HAMPTON AVE","","2","North Hampton","14","38.593837","-90.293469","No","","","No","Offenses - All Other - Criminal"
"4/14/2024 12:00:00 AM","02:30:00","24014962    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","3766 POTOMAC ST","","2","Tower Grove South","15","38.594131","-90.248649","Yes","4/15/2024 10:21:36 PM","","No","Motor Vehicle Theft - Criminal"
"4/13/2024 12:00:00 AM","14:20:00","24014963    ","PROPERTY DAMAGE 2ND DEGREE - L/E OR RELATIVE","23F","Theft From Motor Vehicle","06","Property","M","06","6400 OAKLAND AVE","","2","Clayton / Tamm","42","38.631127","-90.29267","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","14:20:00","24014963    ","STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH)","23F","Theft From Motor Vehicle","06","Property","","06","6400 OAKLAND AVE","","2","Clayton / Tamm","42","38.631127","-90.29267","No","","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","11:00:00","24014966    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","","2649 UTAH ST","","3","Benton Park West","30","38.595424","-90.226915","No","","","No","Offenses - All Other - Criminal"
"4/13/2024 12:00:00 AM","21:35:00","24014967    ","STEALING - $750 OR MORE","23F","Theft From Motor Vehicle","06","Property","F","06","4243 MANCHESTER AVE","","2","Forest Park Southeast","39","38.627346","-90.25575","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","21:35:00","24014967    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","4243 MANCHESTER AVE","","2","Forest Park Southeast","39","38.627346","-90.25575","No","","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","11:00:00","24014969    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","","1260 BADEN AVE","","6","Baden","74","38.711636","-90.23743","No","","","No","Destruction of Property - Criminal"
"4/13/2024 12:00:00 AM","19:30:00","24014970    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","290","Destruction/Damage/Vandalism of Property","","Property","F","","4247 ARCO AVE","","2","Forest Park Southeast","39","38.627898","-90.25623","No","","","No","Destruction of Property - Criminal"
"4/14/2024 12:00:00 AM","02:00:00","24014971    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","3000 HENRIETTA ST","","3","The Gate District","31","38.616544","-90.22936","Yes","4/17/2024 6:05:31 PM","","Yes","Weapon Law Violation - Criminal"
"4/13/2024 12:00:00 AM","01:00:00","24014972    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","","5801 SOUTHWEST AVE","","2","Southwest Garden","13","38.607585","-90.285634","No","","","No","Destruction of Property - Criminal"
"4/13/2024 12:00:00 AM","22:00:00","24014977    ","STEALING","23H","All Other Larceny","06","Property","M","06","2242 OREGON AVE","","3","Fox Park","24","38.608773","-90.227816","No","","","No","Larceny - Criminal"
"4/14/2024 12:00:00 AM","03:45:00","24014978    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","","1600 LOCUST ST","APT 503","4","Downtown West","36","38.63159","-90.203155","No","","","Yes","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","03:45:00","24014978    ","UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD","520","Weapons Law Violations","","Society","F","","1600 LOCUST ST","APT 503","4","Downtown West","36","38.63159","-90.203155","No","","","Yes","Weapon Law Violation - Criminal"
"4/14/2024 12:00:00 AM","11:30:00","24014979    ","STEALING - ALL OTHER PROPERTY UNDER 570.030.5 (3)","23D","Theft From Building","06","Property","F","06","210 N 17TH ST","","4","Downtown West","36","38.630666","-90.20425","No","","","No","Larceny - Criminal"
"4/13/2024 12:00:00 AM","00:00:00","24014980    ","STEALING","23F","Theft From Motor Vehicle","06","Property","M","06","610 N 7TH ST","","4","Downtown","35","38.630398","-90.19048","No","","","No","Larceny - Criminal"
